order_id,user_id,merchant_id,Booking_state_simple,Time_Order,trading_value,city_id,taxi_type_id,basket_size,GMV,commission_from_merchant
4494927823,17714298,5-C2JKJRBCEZMXGX,UNALLOCATED,8/16/2020,307492,14,3490,287000,307000,18264
6945716151,57431439,5-C2JKJRBCEZMXGX,COMPLETED,8/17/2020,95818,14,3490,367000,387000,23355
2570917256,74712688,5-C2JKJRBCFAMFTX,COMPLETED,8/18/2020,76602,9,1510,178000,198000,11327
7674648279,64432110,5-C2JKNBDXVU42LN,CANCELLED_DRIVER,8/19/2020,121425,9,1510,34000,54000,6182
3134498043,57628277,5-CYWFLLM1L7NTCA,UNALLOCATED,8/20/2020,122358,93,9032,210000,243000,38182
3606626997,57431439,5-C2DDR2LFLU2HAX,COMPLETED,8/21/2020,39128,9,10066,311000,350000,28273
5400919126,37790412,AWgRz1rOUxnp0OW7Kehz,UNALLOCATED,8/22/2020,298626,14,3490,328000,348000,20873
1552029568,15515239,VNGFVN000002rw,UNALLOCATED,8/23/2020,289345,9,1510,45000,65000,6545
4798772739,78364882,5-C2TWE6MCNPUDJ6,COMPLETED,8/24/2020,103220,24,2980,100000,117000,13636
7952529574,78299912,VNGFVN0000004u,COMPLETED,8/25/2020,55740,9,1510,22000,43000,5000
1676119904,84581531,AWgRzx9gUxnp0OW7Kdck,COMPLETED,8/26/2020,146218,9,1510,334300,354300,21274
2978394185,47043856,VNGFVN000008du,CANCELLED_DRIVER,8/27/2020,40012,24,2980,112000,129000,15273
2904372872,57422427,5-C2JKJRBCDBBEVJ,COMPLETED,8/28/2020,175966,70,9532,168000,188000,10691
5158375639,69361487,AWgRzjthU0GQ11lNgTP7,UNALLOCATED,8/29/2020,110754,9,1510,460600,480600,29311
6415844904,29719870,AWgRzjthU0GQ11lNgTP7,COMPLETED,8/30/2020,131325,9,1510,118300,138300,7528
9143848000,37790412,5-C2JKJRBCAE4TAJ,COMPLETED,8/31/2020,562473,9,1510,266600,286600,16965
4308867383,78364882,5-C2CVMA6GLRJ2FE,COMPLETED,9/1/2020,209777,9,1510,53000,70000,9636
8158545366,15515239,AWgRznM-Uxnp0OW7KaTu,COMPLETED,9/2/2020,285745,14,3490,169000,189000,10755
7250416962,15515239,AWgRz1rOUxnp0OW7Kehz,COMPLETED,9/3/2020,117000,14,3490,218000,238000,13873
1461347691,17714298,5-CYXCRLAFEALEJJ,COMPLETED,9/4/2020,54486,14,3490,44000,64000,10000
2097232441,78820081,AWgRzuVTLieWGVhxlMZb,COMPLETED,9/5/2020,35855,9,1510,146300,166300,9310
4861390890,16079061,VNGFVN000007t4,CANCELLED_DRIVER,9/6/2020,39044,9,1510,114800,131800,17742
3934784083,16395054,5-C2XFRFWXT4DHCT,CANCELLED_DRIVER,9/7/2020,106160,115,6435,30000,49000,5455
7652589654,31493375,5-CY4HG8KKPGJTT6,COMPLETED,9/8/2020,82134,9,10066,10000,37000,1091
1334607788,13633008,5-C2AYE4KESB2CA2,COMPLETED,9/9/2020,101500,9,1510,41000,61000,9318
2663093089,49303904,AWgRznM-Uxnp0OW7KaTu,CANCELLED_DRIVER,9/10/2020,96144,14,3490,209000,229000,13300
8890753587,83918962,5-C23DPFWZHEBCTX,CANCELLED_DRIVER,9/11/2020,108218,93,9032,30000,49000,5455
9143214887,16079061,5-CY5WGP42R2CJVE,COMPLETED,9/12/2020,65867,9,1510,108000,139000,16200
2150356957,81676526,5-C2JKJRBBTU6TV2,UNALLOCATED,9/13/2020,349812,9,1510,89000,109000,5664
5618901389,24448833,5-C2BBLCABEB5XEE,COMPLETED,9/14/2020,5053138,83,4501,186000,203000,33818
6679415837,84581531,VNGFVN00000093,UNALLOCATED,9/15/2020,101464,9,1510,47000,69000,5045
8603545664,16747073,5-C2JKJRBCL6DVL2,COMPLETED,9/16/2020,512567,14,3490,177000,197000,11264
3447677088,80678125,5-C2VZMEWWA3JZC2,CANCELLED_DRIVER,9/17/2020,83704,24,2980,189000,206000,34364
5742020417,50770031,5-C2JKJRBCGBNWLN,UNALLOCATED,9/18/2020,207747,14,3490,158000,178000,10055
2138978784,91311000,5-C2TKRZLABBBDE2,CANCELLED_DRIVER,9/19/2020,53840,9,1510,22000,43000,4000
6847998149,57422427,VNGFVN000008im,COMPLETED,9/20/2020,17863,24,2980,185000,204000,16818
2858068291,59124362,5-CY2TJZCEGVECG2,CANCELLED_DRIVER,9/21/2020,115982,24,2980,158000,178000,18673
7123646172,83005883,AWgOWhxjLieWGVhxAnSX,COMPLETED,9/22/2020,20776,9,1510,181300,201300,11537
1238890439,71300450,5-C2JKJRBBVJXYJJ,UNALLOCATED,9/23/2020,132787,9,1510,457000,477000,29082
3837911241,50125423,AWgRzS9hU0GQ11lNgJd2,UNALLOCATED,9/24/2020,111544,9,1510,260300,280300,16565
4860954797,78820081,AWgOWebAUxnp0OW73jIu,COMPLETED,9/25/2020,1083554,9,1510,299600,319600,19065
6504675091,42845952,5-C2AHJVJYUAMYAJ,CANCELLED_DRIVER,9/26/2020,38211,14,3490,164000,207000,14313
7225188317,59124362,5-C2M3LJAVRKKZKE,COMPLETED,9/27/2020,134227,70,9532,40000,59000,7273
8747203514,83918962,5-C2JKJRBCGB3AT6,COMPLETED,9/28/2020,112859,14,3490,307000,327000,19536
7192986559,57422427,5-C2EUG7VUNBX1C6,CANCELLED_DRIVER,9/29/2020,12786,24,2980,27000,46000,4909
3762040994,42845952,5-CZCUA3AHR8BWLA,CANCELLED_DRIVER,9/30/2020,65046,24,2980,155000,177000,28182
2175629916,17433986,5-C2THFETCUEN3SE,COMPLETED,10/1/2020,45128,70,9532,27000,46000,4909
3166307199,64311991,5-C2DDR2LGDEUKHA,COMPLETED,10/2/2020,569839,9,10066,50000,69000,4545
4148882638,50770031,5-C2C1R6UBRRBVEA,COMPLETED,10/3/2020,105583,9,1510,49000,69000,11136
3180978224,78299912,5-CY6ERKUCJF2TVA,UNALLOCATED,10/4/2020,307745,9,1510,92000,118000,16727
7015992833,57628277,AWgRzZgMLieWGVhxlBKG,COMPLETED,10/5/2020,118641,9,1510,89000,109000,5664
2995145201,42845952,AWgRzx9gUxnp0OW7Kdck,COMPLETED,10/6/2020,164635,9,1510,264600,284600,16838
5314356591,17714298,AWgRzIaSLieWGVhxk4hj,UNALLOCATED,10/7/2020,575149,14,3490,288000,308000,18327
9033843609,57422427,VNGFVN000003ma,CANCELLED_DRIVER,10/8/2020,70928,9,1510,45000,69000,5318
5379791360,17714298,5-C2DDR2LDUCETSE,UNALLOCATED,10/9/2020,93344,9,10066,106000,130000,9636
3368168767,15515239,5-CYLXRKBGGBN1WE,UNALLOCATED,10/10/2020,34323,9,1510,51000,80000,5949
8906027701,50770031,5-C2JKJRBCGBNWLN,COMPLETED,10/11/2020,385492,14,3490,349000,369000,22209
5771796020,44453415,5-C2NYA7JDRACXCX,COMPLETED,10/12/2020,91638,9,1510,33000,53000,6000
4876540021,59124362,5-CYTHNXXXGAUGCJ,COMPLETED,10/13/2020,101789,93,9032,78000,95000,10636
4958157384,16395054,5-C2U3C6CWANCJGN,UNALLOCATED,10/14/2020,100620,9,1510,39000,59000,8864
8732829099,71300450,AWgRznM-Uxnp0OW7KaTu,CANCELLED_DRIVER,10/15/2020,246902,14,3490,377000,397000,23991
3276779723,49303904,VNGFVN0000052t,CANCELLED_DRIVER,10/16/2020,41479,9,10066,762100,851100,71138
6946488029,17714298,5-C2VXRA6WAB6VG6,COMPLETED,10/17/2020,130805,24,2980,175000,192000,31818
2885525446,50770031,5-C2JKJRBCGBNWLN,COMPLETED,10/18/2020,266424,14,3490,188000,208000,11964
8502648379,49303904,AWgOWLAJU0GQ11lN-BEV,COMPLETED,10/19/2020,61749,9,1510,158000,178000,10055
6420683292,29719870,AWgOWebAUxnp0OW73jIu,COMPLETED,10/20/2020,200321,9,1510,467600,487600,29756
2271073530,57422427,5-CZMFC6KBAX3XWE,COMPLETED,10/21/2020,213521,9,1510,643000,683000,87682
4926797837,57431439,AWgRzWL25b9pQDOtz9o3,COMPLETED,10/22/2020,64131,9,1510,270300,290300,17201
8624058616,80678125,AWgOV0Nz5b9pQDOtORmY,UNALLOCATED,10/23/2020,113469,9,1510,256600,276600,16329
6571648939,64432110,5-C23DVNEBUGKKWE,UNALLOCATED,10/24/2020,105242,9,1510,45000,65000,10227
7384968239,50770031,5-C2JKJRBCFAMFTX,CANCELLED_DRIVER,10/25/2020,228195,9,1510,89000,109000,5664
3379013522,81676526,VNGFVN000005ly,COMPLETED,10/26/2020,1093893,14,3490,150000,187000,16364
6498320627,13633008,5-C2DKDFW3ALKZT2,CANCELLED_DRIVER,10/27/2020,381705,93,9032,30000,49000,4091
1224478388,74712688,5-CZCUAY2CCUUTMA,CANCELLED_DRIVER,10/28/2020,469355,9,1510,40000,65000,9091
5465065254,47043856,5-C23BCBMCET4KMA,COMPLETED,10/29/2020,70553,93,9032,40000,59000,7273
6650395825,57628277,AWgOWHzCUxnp0OW73cEg,COMPLETED,10/30/2020,63433,9,1510,505900,525900,32194
4026407683,24448833,5-CZLWE6NHJ6WTFE,CANCELLED_DRIVER,10/31/2020,9487714,9,1510,30000,50000,5455
1627568483,78364882,5-C23ELBWHCYWAVA,COMPLETED,11/1/2020,178224,24,2980,90000,107000,13909
5007896582,37790412,5-C2JKJRBCEZMXGX,COMPLETED,11/2/2020,75693,14,3490,477000,497000,30355
8262076306,37790412,5-C22ZR2JYJTUHLX,COMPLETED,11/3/2020,189418,9,1510,120000,120000,0
2300119590,64432110,5-CY6DRJUBGBXAV6,CANCELLED_DRIVER,11/4/2020,94312,9,1510,40000,60000,7591
5666338380,48530705,5-C2JKJRBCL6DVL2,UNALLOCATED,11/5/2020,248237,14,3490,428000,448000,27236
2027805118,60663479,5-C23JR6VGVVDGPA,UNALLOCATED,11/6/2020,138227,108,7180,82000,129000,14909
6662961249,59124362,VNGFVN000008iz,COMPLETED,11/7/2020,108532,24,2980,144000,163000,19636
2147047669,16747073,5-C2MHJT22TA42JJ,COMPLETED,11/8/2020,91085,9,10066,230000,249000,20909
6407168437,78434551,5-C22ZR2JYJTUHLX,COMPLETED,11/9/2020,159791,9,1510,120000,120000,0
2415406825,37305184,5-CZEGTXTDLKBEEA,UNALLOCATED,11/10/2020,107345,24,2980,135000,152000,24545
3251005372,19534180,5-C2BUSANBA32GE2,UNALLOCATED,11/11/2020,23021,24,2980,278000,295000,50545
5324306594,24448833,5-C2MVRFJBG3U3RT,CANCELLED_DRIVER,11/12/2020,9520947,9,1510,35000,55000,6364
2759465375,50770031,5-CZM1GP5CCPVYTE,CANCELLED_DRIVER,11/13/2020,356737,9,1510,50000,74000,9864
2382350820,16079061,5-CYKDNFLFAYDEAA,COMPLETED,11/14/2020,40112,9,1510,34000,66000,7727
4747466591,74712688,5-C2JKJRBCL6DVL2,CANCELLED_DRIVER,11/15/2020,90193,14,3490,329000,349000,20936
7588211533,31493375,5-C2BGPGA2SA6HRE,COMPLETED,11/16/2020,108338,9,1510,40000,62000,7273
8993666978,24448833,5-C2V1GLNYHEUGSA,COMPLETED,11/17/2020,5015078,14,3490,45500,65500,8273
1111354207,69165320,5-CZJZCBCEUALYJJ,COMPLETED,11/18/2020,59066,9,1510,105000,132000,19091
4573110346,80678125,5-C2JWAXKFJT4KNE,COMPLETED,11/19/2020,64702,9,1510,47000,79000,8545
1564654190,42845952,5-C2XDA6BZWBETGE,COMPLETED,11/20/2020,15921,9,10066,163000,182000,10373
1879648718,78364882,5-C2JKJRBCEZMXGX,COMPLETED,11/21/2020,112940,14,3490,169000,189000,10755
2546081706,81676526,5-C2JKJRBBV631DA,UNALLOCATED,11/22/2020,643856,70,9532,118000,138000,7509
2252000123,80678125,5-C2JKJRBBTU6TV2,CANCELLED_DRIVER,11/23/2020,73525,9,1510,335600,355600,21356
1212042565,83005883,5-C2M2RTBABFVFCT,COMPLETED,11/24/2020,78456,108,7180,35000,54000,6364
7122483480,64432110,5-CZJTAP4HGX6HGN,UNALLOCATED,11/25/2020,84598,9,1510,344000,361000,62545
7965532187,13633008,5-C2KCLT3YGXXWVX,CANCELLED_DRIVER,11/26/2020,310946,14,3490,205000,231000,34091
3257429304,89284768,5-C2V2J3B3JJ3AHA,COMPLETED,11/27/2020,383724,93,9032,50000,67000,6818
6823196397,78820081,5-C2UWTN5BE3KDUE,UNALLOCATED,11/28/2020,361175,14,3490,45000,65000,10227
7151856291,17714298,5-C2ATEKWYAVNCTT,COMPLETED,11/29/2020,2040008,24,2980,172000,194000,31273
1461962951,37790412,5-CZLGCNEHWBNGKE,CANCELLED_DRIVER,11/30/2020,995158,9,1510,36000,56000,5891
5634849949,17714298,AWgOWEibU0GQ11lN99Fr,COMPLETED,12/1/2020,385997,9,1510,267600,287600,17029
4267015644,37305184,5-CYN2A2BADGCDGJ,COMPLETED,12/2/2020,20180,24,2980,195000,212000,26591
1128706836,81676526,5-C22ZR2JYJTUHLX,UNALLOCATED,12/3/2020,58738,9,1510,120000,120000,0
3800103358,24448833,5-C2JKJRBCGPKBL6,UNALLOCATED,12/4/2020,5021490,9,1510,278600,298600,17729
8439921709,16747073,5-C2U1GLLFCP4DT2,COMPLETED,12/5/2020,121073,24,2980,130000,147000,23636
5606290285,69361487,5-CZLWEYL2JNT3CA,COMPLETED,12/6/2020,134508,9,1510,83000,105000,15091
4298376511,59124362,5-C2JKJRBBV631DA,UNALLOCATED,12/7/2020,37425,70,9532,169000,189000,10755
6996341237,47043856,5-C2JKJRBBUEJYPE,COMPLETED,12/8/2020,66958,14,3490,188000,208000,11964
3561650426,29719870,5-CZMGBGLWT4CBTA,COMPLETED,12/9/2020,498002,9,1510,45000,69000,4909
8934415048,74712688,AWgOWHzCUxnp0OW73cEg,CANCELLED_DRIVER,12/10/2020,308015,9,1510,153300,173300,9755
5544454390,17714298,VNGFVN00000074,UNALLOCATED,12/11/2020,106973,9,1510,42000,72000,7636
2188551569,91311000,5-C23FJXJVKAKURA,COMPLETED,12/12/2020,67251,70,9532,45000,67000,8182
1176079530,71300450,5-CZBWDB3JVY43J2,CANCELLED_DRIVER,12/13/2020,25301,93,9032,40000,59000,5455
6220307358,64223232,5-CZJEAETTN35XLA,CANCELLED_DRIVER,12/14/2020,78088,9,1510,30000,50000,6818
1293721858,69165320,AWgOWOWpU0GQ11lN-DEI,UNALLOCATED,12/15/2020,47851,9,1510,235300,255300,14974
2591709518,16747073,5-CZMHWCDFLCCUAT,COMPLETED,12/16/2020,100554,9,1510,49000,69000,11136
5568767666,78299912,5-CYTHNXXXGAUGCJ,CANCELLED_DRIVER,12/17/2020,213289,93,9032,75000,101000,10227
5717389951,83918962,5-C2XWN62GNAWUDE,COMPLETED,12/18/2020,36589,9,1510,42000,62000,7636
6768912347,16747073,VNGFVN000008un,COMPLETED,12/19/2020,148857,24,2980,199000,216000,18091
4131302885,17433986,VNGFVN000000jh,COMPLETED,12/20/2020,55850,9,1510,110000,127000,25000
7198972596,13633008,5-CZN2DAL1EFA1NX,UNALLOCATED,12/21/2020,187002,9,1510,40000,79000,9091
1280047125,37790412,5-C22ZR2JYJTUHLX,COMPLETED,12/22/2020,172191,9,1510,200000,200000,0
6232263312,89284768,VNGFVN000006i6,CANCELLED_DRIVER,12/23/2020,473481,9,1510,89000,106000,11036
4274382667,64432110,5-C23DVEVBAEEJG2,COMPLETED,12/24/2020,343727,14,3490,200000,200000,0
3560370442,49303904,5-CZMBAUD1JGJVEA,COMPLETED,12/25/2020,98214,24,2980,330000,353000,60000
6984786325,47043856,5-CZA3WBDHRGJVVJ,COMPLETED,12/26/2020,69432,24,2980,150000,167000,27273
6338318279,89284768,5-CZLBA6VGVKBJPE,UNALLOCATED,12/27/2020,13553,9,1510,39000,73000,3545
7762123034,59124362,5-C2M2R73GJEXDLA,CANCELLED_DRIVER,12/28/2020,120937,9,10066,71000,90000,4518
5950644977,78299912,5-C2LUUAX3NFUKAA,CANCELLED_DRIVER,12/29/2020,841830,9,1510,45000,65000,7364
8166673297,89284768,5-C2JKJRBCAE4TAJ,COMPLETED,12/30/2020,28064,9,1510,329000,349000,20936
7148579550,29719870,5-C2EAEXVKFA41RX,COMPLETED,12/31/2020,100181,24,2980,15000,34000,2727
8984108704,16079061,5-C2WJJGDBGUT2LN,COMPLETED,1/1/2021,68879,9,10066,12000,34000,1636
7548450699,37790412,5-CZNZE25FCTJTLE,UNALLOCATED,1/2/2021,19765,9,1510,35000,65000,6364
5065003380,78820081,VNGFVN000006i2,COMPLETED,1/3/2021,79327,9,1510,207000,243000,25668
7797323930,64432110,5-CZDCLBNGG6AVCA,COMPLETED,1/4/2021,156465,93,9032,20000,42000,3636
5652567092,48530705,5-C2BVRTMGN73WHA,UNALLOCATED,1/5/2021,277695,9,1510,138000,155000,25091
6990112107,42845952,5-C2JKJRBBUEJYPE,CANCELLED_DRIVER,1/6/2021,78344,14,3490,406000,426000,25836
7302930085,24448833,5-C22ZR2JYJTUHLX,COMPLETED,1/7/2021,4997358,9,1510,120000,120000,0
6747208591,78820081,AWgOWEibU0GQ11lN99Fr,CANCELLED_DRIVER,1/8/2021,444387,9,1510,264600,284600,16838
7083043437,78434551,5-C23CDBJXWAVAR6,CANCELLED_DRIVER,1/9/2021,31465,9,10066,32000,58000,0
5554727054,50770031,5-C2B2LULYR3D3VA,UNALLOCATED,1/10/2021,222585,9,10066,254000,282000,23091
3415662566,71300450,5-CZDXGYKZT4BKJN,UNALLOCATED,1/11/2021,106262,9,1510,98000,136000,12450
5583656234,17714298,AWg7g7-knMVKL6mzvxoE,COMPLETED,1/12/2021,152417,24,2980,155000,172000,28182
6512474171,78176011,5-CY3UWB6JJ4BWA2,COMPLETED,1/13/2021,37606,83,4501,40000,64000,7273
4959553352,37790412,5-CZMBAUD1JGJVEA,COMPLETED,1/14/2021,163224,24,2980,36000,89000,6545
5563472218,44453415,5-C2U2C73GCKAKCX,COMPLETED,1/15/2021,108587,9,10066,42000,64000,4582
1386518578,29719870,5-C2JKJRBCEZMXGX,COMPLETED,1/16/2021,1335110,14,3490,308000,328000,19600
1587910989,91311000,VNGFVN000008s6,CANCELLED_DRIVER,1/17/2021,104242,24,2980,30000,59000,5455
7221628042,37790412,5-C2UEMFTHJFA3VT,COMPLETED,1/18/2021,66099,9,1510,90000,107000,20455
3164222432,16395054,5-C2JKJRBCGPKBL6,CANCELLED_DRIVER,1/19/2021,84413,9,1510,256600,276600,16329
3847046980,57431439,5-CYMAEAB3NVK1LA,CANCELLED_DRIVER,1/20/2021,103622,24,2980,169000,187000,23045
2869393931,64311991,5-C2ADEUJKEXMAAE,CANCELLED_DRIVER,1/21/2021,7598517,9,1510,57000,74000,12955
3790939724,16079061,5-C22ZR2JYJTUHLX,UNALLOCATED,1/22/2021,38027,9,1510,120000,120000,0
2916402608,83918962,5-C2JKJRBBUEJYPE,UNALLOCATED,1/23/2021,13355,14,3490,168000,188000,10691
5259433233,48477974,5-C2V1GXV2A6LFLE,COMPLETED,1/24/2021,108194,9,10066,33000,64000,3000
1658016999,57422427,5-C2VEJ66VJAXFBE,CANCELLED_DRIVER,1/25/2021,106025,9,1510,85000,102000,15455
8144271020,37305184,5-CZLCVFBTNF5TGX,COMPLETED,1/26/2021,87527,9,1510,45000,65000,10227
3065317848,17433986,5-CZB1J6UTL76ERE,UNALLOCATED,1/27/2021,97609,9,1510,34000,54000,7727
8854203841,64311991,5-C2JDJ7ECHCBKTT,COMPLETED,1/28/2021,1015912,9,1510,34000,59000,6182
7866314755,31493375,AWgOV0Nz5b9pQDOtORmY,UNALLOCATED,1/29/2021,17647,9,1510,97300,117300,6192
2227794864,81676526,5-CZMHRVACNK4JJX,UNALLOCATED,1/30/2021,1769522,9,10066,32000,54000,3782
8690101036,83005883,5-CYNKJECCE3NZVE,CANCELLED_DRIVER,1/31/2021,116422,14,3490,64900,92900,7214
6506415440,78364882,5-C2LKHBWFR8KAPE,CANCELLED_DRIVER,2/1/2021,44875,9,1510,23000,53000,4182
5877077004,32336546,5-C2UHDATVEB63LN,COMPLETED,2/2/2021,92518,14,3490,40000,60000,7273
6686063451,78820081,5-CYLHEBWDT8CWJX,COMPLETED,2/3/2021,272420,24,2980,290000,323000,39545
6950149862,57422427,5-CYLTRAW1VKVHAA,COMPLETED,2/4/2021,82020,9,1510,103000,120000,25750
8938517428,32336546,5-C2JVV2WXHAWFBE,CANCELLED_DRIVER,2/5/2021,166717,9,1510,245000,262000,22273
6419344301,37305184,5-CZMHTAKXNGMCCT,CANCELLED_DRIVER,2/6/2021,122764,24,10625,370200,400200,26924
5902475141,84581531,5-C2C1R2CYGJTAC2,UNALLOCATED,2/7/2021,150795,108,7180,28000,60000,5091
5443971786,78820081,5-C2NFMAT1EUEDGT,COMPLETED,2/8/2021,541203,9,10066,12000,34000,1309
3433479391,57422427,5-C2UBCK3JBCEVNT,COMPLETED,2/9/2021,23541,9,1510,33000,53000,7500
2537685679,17714298,VNGFVN0000027w,COMPLETED,2/10/2021,373253,9,1510,110000,131000,25000
2267951962,78820081,5-C23WG6L1BBUYJT,COMPLETED,2/11/2021,527568,9,1510,30000,50000,6818
3953813945,37790412,5-C2WCGX2HAAWKV2,UNALLOCATED,2/12/2021,569934,9,10066,30000,60000,4091
7532914127,78434551,VNGFVN000003ah,UNALLOCATED,2/13/2021,113843,14,3490,42000,62000,6873
8956171880,81676526,5-C2UWTN5BG2AFJE,CANCELLED_DRIVER,2/14/2021,1853697,14,3490,45000,67000,6136
6677045963,42845952,5-CZCWAFNTEGN1VN,CANCELLED_DRIVER,2/15/2021,117146,9,10066,312000,345000,22691
5997173597,81676526,5-C2V1GLNYLLDFVA,COMPLETED,2/16/2021,127715,14,3490,45000,65000,6136
6816196928,57628277,5-CYUHLXNDAXJFRX,COMPLETED,2/17/2021,63083,9,1510,87000,113000,11864
2283216213,16079061,5-C22ZR2JYJTUHLX,CANCELLED_DRIVER,2/18/2021,38820,9,1510,120000,120000,0
8258385604,17433986,5-CYMCKBLKNB6JWA,COMPLETED,2/19/2021,63781,93,9032,76000,95000,10364
3382714217,78364882,AWgRzx9gUxnp0OW7Kdck,CANCELLED_DRIVER,2/20/2021,67979,9,1510,409200,429200,26040
7249764969,57628277,5-C22YE63HHAWCTN,CANCELLED_DRIVER,2/21/2021,141388,70,9532,40000,59000,7273
3153356704,15515239,5-CZNGBCEHFCBHRT,COMPLETED,2/22/2021,367036,9,1510,83000,104000,11318
8327802616,48530705,AWkivHDfR-bAtZoKZ8hQ,COMPLETED,2/23/2021,236835,9,1510,40000,60000,7182
1380259576,16079061,5-C2XBJF6VV2C3J2,COMPLETED,2/24/2021,67787,9,10066,140000,159000,19091
4140544832,50770031,VNGFVN0000014j,UNALLOCATED,2/25/2021,336218,9,1510,48000,70000,4364
2141671462,78820081,5-CZCVCPBKLECHN6,COMPLETED,2/26/2021,395984,9,1510,90000,107000,12273
6135421968,49303904,5-CZMUGF5DNAEAAJ,COMPLETED,2/27/2021,139319,95,9550,15000,34000,2045
4739660793,32336546,5-C2JKJRBBVX3KME,COMPLETED,2/28/2021,68517,9,1510,504600,524600,32111
4650595528,15515239,5-CZMBAYU3WA3ZGJ,COMPLETED,3/1/2021,85468,24,2980,240000,260000,43636
3812647449,46989720,5-C23FMBXWAGADG6,COMPLETED,3/2/2021,89944,83,4501,75000,92000,13636
8489694354,16079061,AWgRzx9gUxnp0OW7Kdck,UNALLOCATED,3/3/2021,95208,9,1510,250300,270300,15928
1154754929,91311000,5-C2BCFAXAAJDKLN,COMPLETED,3/4/2021,66097,24,2980,150000,168000,20455
9022219282,47043856,5-CYMARBDEELAFVJ,UNALLOCATED,3/5/2021,37090,9,1510,84000,101000,11455
5161043675,37790412,5-C2EVGK2AA2B1FA,COMPLETED,3/6/2021,238332,9,1510,38000,58000,6909
7945968758,49303904,5-C22ZR2JYJTUHLX,UNALLOCATED,3/7/2021,20060,9,1510,120000,120000,0
1418848365,16079061,5-CZBWDCJEABBXT2,UNALLOCATED,3/8/2021,61871,9,1510,40000,60000,9091
8217555661,59124362,AWhWPoG-R-bAtZoKZLKy,UNALLOCATED,3/9/2021,80677,9,1510,171000,194000,12467
1767391259,64223232,AWhaAO93ZXYdMpch2O1E,COMPLETED,3/10/2021,17581,95,9550,36000,55000,4909
4518115743,37305184,VNGFVN000009cg,COMPLETED,3/11/2021,7608848,9,1510,35000,59000,3182
2325575851,57422427,5-C2AJJVMTL32HCX,COMPLETED,3/12/2021,49397,9,1510,45000,66000,10227
6952395455,16747073,VNGFVN000007t3,UNALLOCATED,3/13/2021,131026,9,1510,38400,58400,5935
6983336339,81676526,5-C2U2WCMGT2EUAN,COMPLETED,3/14/2021,67162,70,9532,32000,51000,4364
9162457008,37790412,5-CYLXV2UZNCKYUE,CANCELLED_DRIVER,3/15/2021,108233,9,1510,208000,229000,19636
7361770020,29719870,5-C2V1GLNYHEUGSA,COMPLETED,3/16/2021,11018,14,3490,45500,65500,8273
6263310296,29719870,VNGFVN000001la,CANCELLED_DRIVER,3/17/2021,1311701,9,1510,39000,63000,3545
3808457632,71300450,5-CZMBATKTEX3BDA,UNALLOCATED,3/18/2021,49069,9,1510,36000,56000,8182
1184499762,47043856,VNGFVN0000087g,COMPLETED,3/19/2021,64316,24,2980,175000,192000,31818
6676239523,74712688,5-C2EAA7EETJTTC2,UNALLOCATED,3/20/2021,87727,9,1510,209000,226000,38000
1779636700,89284768,5-CZC3TF4JR4J3R2,COMPLETED,3/21/2021,645744,93,9032,126000,148000,22909
5548097570,81676526,5-C2VCJCCVUCMVLN,COMPLETED,3/22/2021,922447,24,2980,100000,117000,18182
7787592376,71300450,5-C2LJG8JCNLA3EN,UNALLOCATED,3/23/2021,127216,108,7180,207000,238000,37636
1001361165,16079061,5-C2B3LPXDR25ALX,COMPLETED,3/24/2021,202527,70,9532,30000,49000,5455
7349971724,48530705,5-C2XUN7BZLUUTTJ,UNALLOCATED,3/25/2021,141141,9,10066,350000,372000,52500
7941787853,78364882,VNGFVN0000079a,CANCELLED_DRIVER,3/26/2021,230640,9,1510,42000,62000,9545
5868841316,78299912,VNGFVN000000k7,UNALLOCATED,3/27/2021,710168,9,1510,110000,127000,20000
7094417994,81676526,5-C2WBNNWUVEDKG2,COMPLETED,3/28/2021,599977,9,10066,45000,85000,2864
4882420178,57422427,5-C2AWNET2EKTFC2,COMPLETED,3/29/2021,130140,9,1510,41000,61000,9318
5437563482,16747073,5-CY2VT3WKL7L3J2,COMPLETED,3/30/2021,60801,93,9032,47000,67000,7691
4110966348,42845952,5-C2U2WCJFRPD2JJ,UNALLOCATED,3/31/2021,103116,70,9532,37000,56000,5045
6390681164,16079061,5-CYVWGJMCRGA1CE,UNALLOCATED,4/1/2021,109037,9,1510,95000,112000,21591
3852395502,32336546,AWhZy7Yvkk5cOZVWu203,CANCELLED_DRIVER,4/2/2021,46687,95,9550,35000,71000,4773
8200000586,17433986,5-C2UWELBHE6U2BE,COMPLETED,4/3/2021,50600,9,1510,95000,112000,21591
2482199959,50770031,5-C23DVEVBAEEJG2,UNALLOCATED,4/4/2021,284634,14,3490,200000,200000,0
9204339574,32336546,VNGFVN0000092p,CANCELLED_DRIVER,4/5/2021,53996,9,1510,115000,132000,15682
8044805387,64432110,5-CZJEBF3GNFVTRT,CANCELLED_DRIVER,4/6/2021,370133,24,2980,267000,285000,48545
5126496483,91311000,5-C2WWPEVETRBHNT,UNALLOCATED,4/7/2021,132778,9,1510,30000,50000,6818
8851293304,81676526,5-C2WHC7VALKAGGA,COMPLETED,4/8/2021,69443,9,10066,12000,40000,1636
3738427783,78434551,VNGFVN000003qj,COMPLETED,4/9/2021,66344,9,1510,219000,268000,29864
8589184738,80678125,5-CZNEEPTYTFVVTN,CANCELLED_DRIVER,4/10/2021,28428,108,7180,186000,204000,29445
